Goles,Tiros Totales,xG,npxG,xAG,xA,Acciones_que_crean_tiros,Pases_progresivos,Pases_medios_completados,Pases_largos_completados,Pases_en_ultimo_tercio,Pases_balon_vivo,Pases_balon_muerto,Pases_al_hueco,Pases_centros,Pases_completados,Pases_fuera_de_juego,Valla_no_vencida,Errores_defnsivos_ocasion_tiro,Faltas_cometidas,Duelos_aereos_ganados,Veces_que_fue_barrido_regate,Toques_en_zona_ofensiva,Toques_en_area_rival,Pases_recibidos,Pases_progresivos_recibidos,Acarreos_ultimo_tercio,Regates_exitosos,Malos_controles,Perdida_balon,Centros,market_value_million_eur,age_years,GK,DF,MF,FW,nat_Other,nat_ar ARG,nat_be BEL,nat_br BRA,nat_ci CIV,nat_eng ENG,nat_es ESP,nat_fr FRA,nat_it ITA,nat_nl NED,nat_pt POR
0,1,0.0,0.0,0.1,0.1,5,9,43,4,7,127,25,0,13,107,1,6,0,2,5,2,47,5,106,15,3,3,7,2,13,2.5,20.564383561643837,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,0.2,0.2,0.7000000000000001,1.1,30,39,203,45,44,477,71,0,32,438,2,27,0,8,12,8,163,11,427,42,19,7,4,4,32,20.0,28.156164383561645,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,16,1.2,1.2,2.0,2.3,31,36,98,16,13,375,30,5,29,315,5,2,0,9,6,17,244,31,385,70,15,9,18,13,29,5.0,28.64109589041096,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
0,8,0.7,0.7,0.2,0.30000000000000004,8,5,15,1,3,93,4,2,0,83,0,0,1,2,2,5,73,15,105,21,6,2,8,2,0,5.0,22.473972602739725,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18,62,12.9,8.3,0.6000000000000001,0.7,30,12,38,3,9,258,14,1,2,164,3,15,0,32,86,29,272,106,354,88,12,10,48,34,2,5.0,33.821917808219176,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6,68,6.0,6.0,9.8,8.200000000000001,164,106,240,74,56,1066,196,4,296,832,6,32,0,14,42,72,1054,176,1170,356,64,46,116,64,296,42.0,23.076712328767123,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
4,23,3.4,2.6,1.0,1.9000000000000001,38,36,102,19,22,332,50,3,55,279,2,3,2,9,6,20,271,57,364,94,25,20,18,21,55,9.0,24.246575342465754,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1,2,0.7,0.7,0.2,0.0,7,9,19,3,6,58,5,0,6,42,0,1,0,5,2,1,28,3,43,7,3,2,4,1,6,2.5,25.97808219178082,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4,18,2.5,1.7,3.3,2.7,36,66,136,35,40,520,57,7,50,422,3,6,0,6,12,11,285,39,489,70,26,8,16,9,50,18.0,34.178082191780824,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
0,9,0.4,0.4,1.7,1.5,25,10,28,8,7,176,2,1,24,107,0,14,0,4,3,27,150,29,169,55,19,27,22,13,24,2.0,22.123287671232877,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
0,3,0.4,0.4,0.0,0.1,4,11,61,11,5,127,32,1,4,117,0,7,0,4,4,5,27,6,110,6,2,4,5,1,4,2.5,20.797260273972604,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11,125,9.9,9.9,5.7,4.2,132,109,252,37,49,1049,60,9,59,821,10,39,2,73,66,57,909,191,1140,282,69,69,84,77,59,40.0,25.378082191780823,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,9,0.4,0.4,3.3000000000000003,2.8,61,92,522,98,76,1359,237,0,137,1217,3,91,2,24,43,31,604,57,1150,219,40,30,27,17,137,35.0,27.794520547945204,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,2,0.1,0.1,0.3,0.1,3,2,8,0,1,20,0,0,1,17,0,0,0,0,0,1,12,3,20,5,1,0,1,0,1,2.5,29.72876712328767,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,3,0.0,0.0,1.3,1.4,32,46,161,41,34,383,129,0,48,341,1,49,0,3,16,11,175,6,292,38,18,11,13,7,48,4.3,25.345205479452055,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,14,0.3,0.3,0.30000000000000004,0.1,19,65,184,40,63,493,25,3,8,413,0,12,0,22,11,5,94,3,342,13,10,12,10,10,8,10.0,24.835616438356166,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,8,1.6,1.6,0.8,0.4,2,22,122,32,6,252,32,2,2,236,0,30,0,12,28,2,40,18,182,6,2,4,4,2,2,1.8,33.14246575342466,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,5,0.30000000000000004,0.30000000000000004,0.0,0.0,7,22,190,33,24,353,18,0,0,348,0,20,1,3,8,1,17,2,305,1,5,2,2,2,0,20.0,31.994520547945207,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,6,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0,9,13,28,5,6,94,3,1,0,75,1,7,0,7,10,5,56,12,115,22,5,6,8,10,0,2.8,29.205479452054796,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,16,0.6000000000000001,0.6000000000000001,0.0,0.6000000000000001,12,22,114,24,18,428,54,2,38,324,4,40,2,14,10,12,202,18,350,54,20,12,18,8,38,14.0,28.39178082191781,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
3,31,2.3000000000000003,2.3000000000000003,2.4,2.0,56,48,107,19,22,504,30,5,26,429,1,5,1,14,5,22,392,50,519,115,50,19,36,12,26,35.0,25.24109589041096,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0,0,0.0,0.0,0.0,0.0,2,6,78,12,7,162,23,1,4,157,0,14,0,4,3,2,24,1,149,3,2,2,2,4,4,38.0,19.202739726027396,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,21,1.2,1.2,2.1,1.7000000000000002,39,50,127,24,41,397,34,4,29,368,1,3,0,3,3,12,248,27,400,44,18,10,11,2,29,45.0,20.24109589041096,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0,2,0.1,0.1,0.0,0.0,6,22,102,25,20,248,18,0,2,224,3,28,0,6,15,4,27,7,202,2,3,3,6,1,2,3.0,31.041095890410958,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0.0,0.0,0.0,0.0,2,1,2,1,1,9,0,0,0,8,0,2,0,4,1,2,6,1,7,2,1,1,2,2,0,0.7,20.04931506849315,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0,3,0.1,0.1,0.2,0.0,5,2,7,1,3,53,0,0,0,43,0,4,0,5,11,5,55,11,67,18,6,7,11,11,0,12.0,23.586301369863016,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,13,1.1,1.1,2.0,1.3,41,109,405,45,97,956,166,5,35,964,6,46,1,9,24,14,325,36,849,79,21,15,16,10,35,10.0,22.063013698630137,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
11,43,9.5,6.2,1.8,1.5,34,53,115,26,30,408,40,2,7,362,2,12,1,19,19,32,274,84,509,125,20,16,45,45,7,22.0,23.32054794520548,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
4,25,4.0,2.4,0.8,1.0,28,19,58,10,4,269,10,3,30,193,3,7,0,11,12,23,221,46,307,93,19,21,34,13,30,5.0,26.586301369863016,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2,12,2.0,2.0,0.5,0.6,12,8,24,5,2,85,8,0,18,64,0,2,0,4,3,8,95,16,106,47,12,8,9,3,18,4.0,28.197260273972603,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,17,1.3,1.3,2.8,3.5,56,70,179,59,38,547,112,3,78,459,6,17,1,19,12,27,312,43,495,76,25,28,30,24,78,4.0,27.054794520547944,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0.0,0.0,1,18,129,9,11,226,21,0,0,215,1,21,3,8,6,1,15,4,196,2,2,4,6,5,0,8.0,23.095890410958905,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4,21,3.6,2.8000000000000003,0.4,0.5,21,10,30,2,6,150,15,1,0,124,0,4,0,9,18,9,131,49,189,66,1,6,26,12,0,30.0,27.84931506849315,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,17,1.2,1.2,0.8,0.8,28,42,132,21,30,404,17,1,15,335,1,12,1,13,11,24,200,25,391,50,22,22,28,17,15,8.0,22.35890410958904,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
9,34,4.6,4.6,1.7000000000000002,0.8,36,36,80,9,14,331,10,0,15,269,2,21,0,22,21,43,315,71,446,133,34,20,57,39,15,30.0,19.613698630136987,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,1,0.0,0.0,0.2,0.0,5,16,40,23,13,124,1,0,1,113,0,8,0,7,1,2,15,3,99,3,0,2,1,1,1,0.7,27.635616438356166,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0.0,0.0,0,0,11,11,1,34,13,0,0,26,1,0,1,0,1,0,0,0,24,0,0,2,1,0,0,6.0,28.605479452054794,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,2,0.0,0.0,0.6000000000000001,1.1,16,37,175,19,23,413,101,0,20,437,2,25,0,14,6,9,173,7,369,40,12,6,15,4,20,5.0,28.208219178082192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,0.1,0.1,0.3,0.2,9,15,132,10,15,261,22,1,1,250,1,18,0,2,8,6,30,6,227,5,8,10,3,2,1,22.0,27.068493150684933,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0.0,0.0,0.0,0.0,0,3,37,2,1,62,1,0,0,58,0,0,0,0,0,2,6,0,61,1,1,1,4,1,0,2.0,17.747945205479454,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0.0,0.0,0.2,0.0,7,25,87,15,23,214,66,0,5,231,0,28,1,5,7,4,57,2,171,4,1,3,5,0,5,5.0,27.410958904109588,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0.5,0.6,3,7,55,1,6,104,3,0,0,100,0,1,0,0,3,1,4,2,83,1,1,1,2,0,0,2.0,36.364383561643834,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,0.1,0.1,0.0,0.0,4,7,45,3,3,88,1,0,0,80,1,6,0,1,1,1,8,1,80,0,1,2,1,0,0,5.0,18.671232876712327,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15,59,9.5,9.5,1.7,0.9,52,58,108,13,29,290,29,7,10,240,3,11,0,15,11,32,279,109,409,102,20,30,48,27,10,10.0,31.802739726027397,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.5,7,19,124,15,20,294,3,0,1,255,0,6,0,14,8,9,93,7,247,12,6,10,13,9,1,28.0,17.602739726027398,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3,17,1.8,1.0,1.8,2.0,30,26,52,15,13,228,13,5,16,186,1,2,0,7,2,13,156,24,248,52,20,8,14,10,16,7.0,20.438356164383563,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2,4,0.4,0.4,0.0,0.0,5,24,323,28,33,553,24,0,2,549,0,29,1,14,19,0,18,5,478,0,1,9,5,3,2,28.0,24.263013698630136,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,0.1,0.1,0.0,0.0,12,30,107,18,31,319,7,0,1,274,1,15,1,14,15,5,47,7,261,4,3,11,10,3,1,1.7,24.98904109589041,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,5,0.7,0.7,0.0,0.1,4,2,10,0,0,56,3,1,2,46,0,2,0,6,8,10,50,13,76,20,2,1,8,3,2,3.0,25.019178082191782,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0.0,0.0,0,2,7,2,0,17,1,0,0,12,0,3,0,1,1,0,3,0,15,0,0,1,0,1,0,4.0,23.243835616438357,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6,0.2,0.2,1.1,0.30000000000000004,15,37,121,30,37,380,13,3,6,326,1,7,0,13,18,9,69,8,321,15,7,9,17,5,6,7.0,30.18904109589041,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0.0,0.0,0.0,0.0,0,0,41,19,0,73,22,0,0,72,0,1,0,0,2,0,0,0,53,0,0,2,1,0,0,30.0,22.38082191780822,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,5,0.1,0.1,0.1,0.4,3,3,27,3,4,58,22,1,4,57,0,12,0,0,3,3,28,2,41,10,2,2,3,0,4,15.0,28.410958904109588,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0,6,24,8,4,55,4,0,1,54,0,10,1,1,8,0,3,2,49,0,0,1,1,0,1,6.0,31.893150684931506,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3,0.1,0.1,0.0,0.1,6,12,54,8,13,127,33,0,5,130,0,9,0,3,5,3,42,3,109,9,4,0,3,0,5,45.0,27.589041095890412,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5,0.2,0.2,0.8,1.0,11,34,141,22,39,373,6,2,5,299,0,13,0,20,20,10,84,10,279,15,8,13,10,8,5,18.0,24.29041095890411,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,4,0.3,0.3,0.1,0.2,3,19,61,11,13,181,14,0,12,165,0,8,0,8,6,6,66,5,166,18,7,8,13,4,12,10.0,23.08219178082192,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,11,1.0,1.0,1.2,1.3,23,95,292,59,90,862,25,0,6,742,3,29,0,20,49,11,200,21,752,29,17,9,21,16,6,5.0,34.73150684931507,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3,19,1.6,1.6,0.30000000000000004,0.2,23,15,46,7,8,204,4,1,8,160,1,4,0,8,2,28,194,31,263,75,14,15,30,27,8,15.0,21.635616438356166,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,2,0.2,0.2,0.1,0.2,6,10,63,7,8,114,4,0,2,108,0,4,0,3,5,1,20,4,103,3,2,0,1,0,2,25.0,28.564383561643837,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0.0,0.0,0.0,0.0,0,9,39,9,13,98,5,0,0,92,0,2,0,0,1,1,8,0,77,1,3,0,0,0,0,22.0,23.663013698630138,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0.0,0.0,0.0,0.0,4,15,88,15,10,225,7,1,0,202,0,22,0,3,8,1,25,1,194,4,3,1,1,0,0,6.0,32.14520547945205,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,2,0,5,1,0,0,1,0,0,0.1,18.454794520547946,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,10,1.1,1.1,1.9000000000000001,1.2,33,35,143,18,20,394,40,2,13,373,0,3,1,4,3,7,254,48,367,61,15,12,5,10,13,38.0,30.654794520547945,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
0,6,1.2,1.2,0.3,0.2,10,8,12,2,2,76,6,0,4,47,0,11,0,14,31,6,64,18,90,24,2,7,18,7,4,2.0,22.865753424657534,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3,31,5.3,5.3,0.9,0.2,23,12,35,2,4,184,1,0,3,109,0,21,1,22,70,17,155,58,260,57,12,19,37,27,3,22.0,27.312328767123287,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0,5,0.4,0.4,0.0,0.1,9,6,21,0,3,79,1,0,1,70,0,4,0,1,3,2,51,7,81,14,6,2,3,7,1,5.0,21.295890410958904,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,3,0.0,0.0,0.5,0.7,13,28,119,24,20,288,11,1,7,264,0,6,0,5,7,2,54,3,255,4,4,4,0,1,7,20.0,23.915068493150685,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,2,0.1,0.1,0.0,0.0,3,1,5,1,1,20,1,0,0,15,0,1,0,1,4,0,18,6,20,6,0,2,3,3,0,2.5,25.723287671232878,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5,17,4.2,4.2,2.0,0.5,16,15,42,5,10,170,23,2,3,144,2,6,0,13,9,12,104,34,222,36,5,7,33,16,3,3.0,32.347945205479455,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,9,0.8,0.8,0.5,0.1,10,6,33,8,5,132,14,0,5,118,0,2,0,3,10,8,88,20,149,22,4,5,14,9,5,7.5,28.134246575342466,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1,0.1,0.1,0.5,0.30000000000000004,13,17,56,14,10,122,29,0,18,113,1,9,0,3,4,1,54,3,81,9,6,3,0,1,18,4.5,27.008219178082193,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,5,0.2,0.2,0.30000000000000004,0.1,14,40,167,15,40,447,13,3,0,398,0,25,1,14,14,8,74,7,364,3,6,6,5,12,0,40.0,25.5013698630137,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7,25,5.2,5.2,2.0,1.0,38,38,135,30,27,401,9,5,1,343,1,11,1,17,10,21,206,61,419,79,7,14,23,24,1,15.0,28.5013698630137,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0,1,0.0,0.0,0.0,0.0,1,1,13,2,2,28,6,0,1,32,0,2,0,1,1,0,6,1,27,1,0,1,3,1,1,9.0,23.03013698630137,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,11,1.6,1.6,0.9,0.4,17,14,47,0,16,217,8,0,1,203,2,0,1,5,2,10,111,19,233,34,6,9,14,9,1,40.0,25.720547945205478,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,21,2.9,2.9,0.6,1.1,30,53,128,28,36,491,47,0,33,419,5,10,1,24,16,26,269,42,519,65,12,13,30,27,33,22.0,28.35890410958904,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,2,0.30000000000000004,0.30000000000000004,0.4,0.6,11,13,15,8,5,69,17,0,12,64,0,1,0,4,3,5,69,15,77,21,9,2,5,7,12,25.0,20.983561643835618,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3,33,6.7,6.7,5.1,3.3000000000000003,41,36,65,11,14,266,18,7,4,199,4,7,0,22,25,23,231,87,343,102,10,11,51,39,4,12.0,28.232876712328768,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
4,24,4.6,4.6,0.6000000000000001,0.4,16,36,74,5,18,321,4,0,24,234,1,4,0,15,6,15,234,61,323,105,10,11,12,8,24,40.0,23.89041095890411,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,1,0.2,0.2,0.1,0.0,3,0,9,6,0,42,6,0,5,34,0,4,0,0,2,1,18,2,42,6,1,2,2,5,5,50.0,24.720547945205478,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,5,0.2,0.2,0.2,0.1,11,17,69,8,9,186,24,0,11,161,1,11,0,5,9,11,57,5,173,19,10,7,9,7,11,3.5,21.34246575342466,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
5,60,8.4,6.1000000000000005,4.8,4.4,118,183,353,107,109,1164,133,20,110,986,8,20,1,16,14,21,611,53,1087,73,42,20,25,28,110,50.0,30.632876712328766,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,14,1.1,1.1,0.2,0.4,16,60,130,46,62,428,10,1,10,346,1,19,1,20,29,5,110,19,348,21,10,5,8,5,10,7.0,30.22739726027397,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,13,1.0,1.0,0.4,0.6,12,19,61,2,4,175,6,0,18,150,1,1,3,8,0,11,138,18,198,44,9,13,14,6,18,15.0,24.04931506849315,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
20,75,11.700000000000001,7.0,7.9,8.7,137,132,285,63,60,1082,141,12,190,807,8,54,1,25,33,44,937,160,1119,329,64,52,99,41,190,55.0,25.797260273972604,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,19,0.7,0.7,1.9,2.8,32,21,54,23,7,186,29,1,45,146,1,2,0,8,2,19,181,37,222,61,22,10,15,7,45,12.0,24.063013698630137,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,8,1.3,1.3,0.1,0.0,3,3,12,1,4,28,4,0,1,24,1,4,0,4,4,6,36,10,48,19,2,2,6,8,1,1.3,30.942465753424656,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,12,1.0,1.0,1.0,0.8,36,22,67,13,15,254,6,2,23,217,1,4,0,4,3,3,167,30,239,53,19,16,13,6,23,25.0,24.40821917808219,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,3,0.2,0.2,0.1,0.0,3,3,7,0,0,25,2,0,0,21,0,0,0,3,1,2,17,9,29,6,1,1,8,4,0,8.0,33.21917808219178,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,5,0.4,0.4,0.0,0.0,13,60,446,69,75,1032,62,0,6,985,2,50,5,12,20,11,76,12,877,7,11,14,15,4,6,25.0,25.356164383561644,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0.0,0.0,0,0,23,1,0,65,1,0,0,64,0,9,1,1,5,0,0,0,55,0,0,1,0,0,0,6.0,29.767123287671232,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0.8,0.8,19,30,121,28,21,336,65,0,20,325,3,33,2,18,12,9,93,5,273,36,9,8,7,6,20,1.8,28.865753424657534,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,15,1.2,1.2,0.5,0.9,33,44,92,21,26,318,23,4,28,262,0,5,0,11,9,4,173,19,296,31,17,15,20,10,28,2.5,27.38082191780822,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
4,50,3.2,3.2,3.2,1.2000000000000002,60,84,176,50,44,484,26,2,24,426,2,20,0,26,26,16,294,40,456,42,34,12,16,20,24,14.0,22.482191780821918,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
0,9,0.5,0.5,1.0,0.8,13,42,206,30,32,519,40,1,9,509,0,24,0,5,21,4,124,18,469,38,16,7,5,6,9,26.0,26.317808219178083,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,29,1.9000000000000004,1.9000000000000004,0.8,0.5,39,74,276,59,65,766,12,5,4,679,1,23,1,24,33,12,217,6,611,19,32,25,21,25,4,40.0,21.389041095890413,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0.1,0.1,0.0,0.0,1,5,105,11,7,203,5,0,0,177,0,16,0,2,7,1,3,1,167,1,1,2,1,0,0,3.0,23.994520547945207,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4,36,3.0,3.0,4.0,1.5999999999999999,28,22,98,20,20,482,8,4,30,326,0,18,0,38,20,46,310,54,474,88,12,10,34,20,30,2.8,22.994520547945207,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1,12,0.9,0.9,1.0,1.3,29,24,134,24,19,352,102,0,40,326,2,47,0,15,9,16,182,10,290,52,15,15,14,6,40,5.0,23.55068493150685,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,11,1.0,1.0,0.4,0.30000000000000004,20,19,56,9,11,179,19,1,9,169,1,6,0,4,5,5,71,12,165,15,5,4,4,4,9,18.0,28.276712328767122,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
5,33,3.1,2.3,4.8,5.3,94,55,193,64,30,780,157,3,239,587,8,35,0,37,29,59,677,76,759,198,40,34,69,46,239,10.0,26.084931506849315,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
1,9,0.7000000000000001,0.7000000000000001,1.5,1.0,19,21,77,19,23,236,5,1,6,193,2,21,2,4,10,2,64,9,206,6,3,3,3,2,6,10.0,33.057534246575344,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,3,0.30000000000000004,0.30000000000000004,0.0,0.0,1,3,4,0,6,30,0,1,2,17,1,1,0,1,3,2,25,5,35,10,1,1,2,4,2,1.5,33.64109589041096,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,6,0.30000000000000004,0.30000000000000004,0.0,0.0,3,28,252,22,22,471,15,0,0,432,0,47,0,18,20,1,20,10,393,0,4,8,7,1,0,10.0,23.21095890410959,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,8,0.7000000000000001,0.7000000000000001,0.1,0.1,11,20,72,11,15,195,0,0,1,161,0,14,0,9,26,2,55,13,180,8,2,7,14,6,1,15.0,22.306849315068494,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0,3,0.1,0.1,0.7,0.7,12,13,62,24,11,147,55,0,36,143,0,15,1,5,9,2,80,5,121,12,2,4,3,0,36,1.5,31.586301369863016,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7,41,6.7,6.7,5.3,4.1,74,120,216,36,66,802,47,11,47,654,7,8,1,18,35,43,568,116,863,183,64,39,42,42,47,35.0,24.208219178082192,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1,12,1.2,1.2,0.5,0.2,9,20,181,23,17,369,40,0,0,328,2,51,1,10,32,7,31,18,301,3,4,3,5,1,0,10.0,22.747945205479454,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4,26,4.6,4.6,1.3,2.5,39,24,75,26,15,290,28,4,7,237,1,11,0,19,20,20,200,50,361,85,11,11,38,19,7,15.0,28.78904109589041,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,3,0.0,0.0,0.0,0.0,3,8,35,6,8,82,0,0,0,74,0,2,0,1,3,2,19,1,66,4,3,2,2,2,0,25.0,24.96712328767123,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0.0,0.0,0.0,0.2,7,15,43,8,12,139,3,0,1,111,1,9,0,8,12,5,53,6,107,13,1,1,9,5,1,2.5,25.306849315068494,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,3,0.1,0.1,0.0,0.0,5,11,52,8,10,153,3,0,6,130,2,5,0,4,10,1,50,2,134,21,4,2,4,4,6,5.0,20.791780821917808,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
1,8,0.5,0.5,1.0999999999999999,0.30000000000000004,18,11,38,18,7,160,19,1,10,140,0,5,0,0,4,16,113,17,166,42,12,24,13,12,10,4.0,27.295890410958904,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,3,0.2,0.2,0.0,0.5,3,7,90,16,2,217,13,2,1,186,1,28,0,5,9,5,30,5,162,1,2,1,2,1,1,14.0,25.06027397260274,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8,23,5.5,3.9,0.8999999999999999,0.30000000000000004,16,15,26,8,7,158,0,2,0,96,2,10,0,5,28,8,113,40,191,31,3,4,23,12,0,10.0,33.443835616438356,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4,49,3.6,3.6,2.8000000000000003,2.7,78,49,101,11,36,572,11,1,22,384,3,19,0,55,91,49,496,104,720,145,26,32,113,67,22,15.0,22.013698630136986,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0,2,0.2,0.2,0.1,0.0,2,0,5,0,0,23,0,0,1,12,0,1,0,4,4,4,18,4,29,8,1,1,2,1,1,3.5,35.032876712328765,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
